fips,pollutant,year,pred_wght,state_abbr,lat,lon
49,o3,1996,58.4561179754946,UT,40.4013593781217,-111.923472888706
49,o3,1997,53.0471003520045,UT,40.4013593781217,-111.923472888706
49,o3,1998,58.4869083658329,UT,40.4013593781217,-111.923472888706
49,o3,1999,57.5346700219799,UT,40.4013593781217,-111.923472888706
49,o3,2000,58.3515295543049,UT,40.4013593781217,-111.923472888706
49,o3,2001,58.8772220265677,UT,40.4013593781217,-111.923472888706
49,o3,2002,58.0797893577338,UT,40.4013593781217,-111.923472888706
49,o3,2003,59.1826453776116,UT,40.4013593781217,-111.923472888706
49,o3,2004,54.5391178602221,UT,40.4013593781217,-111.923472888706
49,o3,2005,56.536310554455,UT,40.4013593781217,-111.923472888706
49,o3,2006,58.907934193029,UT,40.4013593781217,-111.923472888706
49,o3,2007,58.5062757632825,UT,40.4013593781217,-111.923472888706
49,o3,2008,55.2900198630551,UT,40.4013593781217,-111.923472888706
49,o3,2009,54.114403657967,UT,40.4013593781217,-111.923472888706
49,o3,2010,53.5219367090165,UT,40.4013593781217,-111.923472888706
49,o3,2011,54.7363375105694,UT,40.4013593781217,-111.923472888706
49,o3,2012,57.5488228125266,UT,40.4013593781217,-111.923472888706
49,o3,2013,54.2323345432607,UT,40.4013593781217,-111.923472888706
49,o3,2014,53.0172291512852,UT,40.4013593781217,-111.923472888706
49,o3,2015,54.5333909241159,UT,40.4013593781217,-111.923472888706
49,pm10,1988,38.9759493912229,UT,40.4013593781217,-111.923472888706
49,pm10,1989,37.8091043111056,UT,40.4013593781217,-111.923472888706
49,pm10,1990,28.585061249654,UT,40.4013593781217,-111.923472888706
49,pm10,1991,35.4871053997905,UT,40.4013593781217,-111.923472888706
49,pm10,1992,31.647190791187,UT,40.4013593781217,-111.923472888706
49,pm10,1993,33.0606151555944,UT,40.4013593781217,-111.923472888706
49,pm10,1994,27.7540443621207,UT,40.4013593781217,-111.923472888706
49,pm10,1995,25.1229296249337,UT,40.4013593781217,-111.923472888706
49,pm10,1996,27.9936425023834,UT,40.4013593781217,-111.923472888706
49,pm10,1997,23.7666578559998,UT,40.4013593781217,-111.923472888706
49,pm10,1998,23.4857851576965,UT,40.4013593781217,-111.923472888706
49,pm10,1999,26.0488084863625,UT,40.4013593781217,-111.923472888706
49,pm10,2000,25.843739938648,UT,40.4013593781217,-111.923472888706
49,pm10,2001,26.8667663508323,UT,40.4013593781217,-111.923472888706
49,pm10,2002,27.1361023004358,UT,40.4013593781217,-111.923472888706
49,pm10,2003,24.3783289174875,UT,40.4013593781217,-111.923472888706
49,pm10,2004,24.1852736875377,UT,40.4013593781217,-111.923472888706
49,pm10,2005,21.660195397095,UT,40.4013593781217,-111.923472888706
49,pm10,2006,21.4084343707571,UT,40.4013593781217,-111.923472888706
49,pm10,2007,24.5941556174624,UT,40.4013593781217,-111.923472888706
49,pm10,2008,23.1611881177509,UT,40.4013593781217,-111.923472888706
49,pm10,2009,22.7550436309796,UT,40.4013593781217,-111.923472888706
49,pm10,2010,21.83571682138,UT,40.4013593781217,-111.923472888706
49,pm10,2011,17.5883039551537,UT,40.4013593781217,-111.923472888706
49,pm10,2012,19.6355767565655,UT,40.4013593781217,-111.923472888706
49,pm10,2013,19.5777792319073,UT,40.4013593781217,-111.923472888706
49,pm10,2014,17.6208144418961,UT,40.4013593781217,-111.923472888706
49,pm10,2015,17.9561284350543,UT,40.4013593781217,-111.923472888706
49,pm25,1999,7.99866392454824,UT,40.4013593781217,-111.923472888706
49,pm25,2000,8.92582706468359,UT,40.4013593781217,-111.923472888706
49,pm25,2001,10.2189696843718,UT,40.4013593781217,-111.923472888706
49,pm25,2002,10.3896793257787,UT,40.4013593781217,-111.923472888706
49,pm25,2003,8.1468976198069,UT,40.4013593781217,-111.923472888706
49,pm25,2004,11.1758408181274,UT,40.4013593781217,-111.923472888706
49,pm25,2005,8.6236206112881,UT,40.4013593781217,-111.923472888706
49,pm25,2006,8.24042533957093,UT,40.4013593781217,-111.923472888706
49,pm25,2007,9.61136162020127,UT,40.4013593781217,-111.923472888706
49,pm25,2008,8.41915527424622,UT,40.4013593781217,-111.923472888706
49,pm25,2009,8.55057452077058,UT,40.4013593781217,-111.923472888706
49,pm25,2010,8.23015940305765,UT,40.4013593781217,-111.923472888706
49,pm25,2011,7.2376026508773,UT,40.4013593781217,-111.923472888706
49,pm25,2012,7.07403890828671,UT,40.4013593781217,-111.923472888706
49,pm25,2013,9.66403119175364,UT,40.4013593781217,-111.923472888706
49,pm25,2014,6.38544318458619,UT,40.4013593781217,-111.923472888706
49,pm25,2015,6.35326667300195,UT,40.4013593781217,-111.923472888706
49,so2,1979,11.947572392032,UT,40.4013593781217,-111.923472888706
49,so2,1980,10.342784221498,UT,40.4013593781217,-111.923472888706
49,so2,1981,8.91486274437885,UT,40.4013593781217,-111.923472888706
49,so2,1982,7.08133657740101,UT,40.4013593781217,-111.923472888706
49,so2,1983,6.09207388858075,UT,40.4013593781217,-111.923472888706
49,so2,1984,8.61714789202879,UT,40.4013593781217,-111.923472888706
49,so2,1985,6.44166797393886,UT,40.4013593781217,-111.923472888706
49,so2,1986,6.80514571740503,UT,40.4013593781217,-111.923472888706
49,so2,1987,5.83717597180056,UT,40.4013593781217,-111.923472888706
49,so2,1988,7.56029472228403,UT,40.4013593781217,-111.923472888706
49,so2,1989,7.25570774589391,UT,40.4013593781217,-111.923472888706
49,so2,1990,6.4285882883586,UT,40.4013593781217,-111.923472888706
49,so2,1991,6.25778108826887,UT,40.4013593781217,-111.923472888706
49,so2,1992,5.74461699661165,UT,40.4013593781217,-111.923472888706
49,so2,1993,6.34585551550806,UT,40.4013593781217,-111.923472888706
49,so2,1994,3.82982071488864,UT,40.4013593781217,-111.923472888706
49,so2,1995,2.60887089736367,UT,40.4013593781217,-111.923472888706
49,so2,1996,2.49839007658821,UT,40.4013593781217,-111.923472888706
49,so2,1997,1.88902858574072,UT,40.4013593781217,-111.923472888706
49,so2,1998,2.12738206788271,UT,40.4013593781217,-111.923472888706
49,so2,1999,2.01037019210025,UT,40.4013593781217,-111.923472888706
49,so2,2000,1.98690706569195,UT,40.4013593781217,-111.923472888706
49,so2,2001,2.52849906415318,UT,40.4013593781217,-111.923472888706
49,so2,2002,2.49977437669621,UT,40.4013593781217,-111.923472888706
49,so2,2003,2.4119297920742,UT,40.4013593781217,-111.923472888706
49,so2,2004,1.99140762580469,UT,40.4013593781217,-111.923472888706
49,so2,2005,1.92262943114457,UT,40.4013593781217,-111.923472888706
49,so2,2006,1.70273793188429,UT,40.4013593781217,-111.923472888706
49,so2,2007,1.67257803038585,UT,40.4013593781217,-111.923472888706
49,so2,2008,1.33893732406129,UT,40.4013593781217,-111.923472888706
49,so2,2009,1.54921895265541,UT,40.4013593781217,-111.923472888706
49,so2,2010,1.87510724145216,UT,40.4013593781217,-111.923472888706
49,so2,2011,1.01633306924094,UT,40.4013593781217,-111.923472888706
49,so2,2012,1.12959618429674,UT,40.4013593781217,-111.923472888706
49,so2,2013,0.999182602571019,UT,40.4013593781217,-111.923472888706
49,so2,2014,0.923231257955016,UT,40.4013593781217,-111.923472888706
49,so2,2015,0.836028810810797,UT,40.4013593781217,-111.923472888706
